inequality tolerance,utilities,usw alloc u,usw alloc v,nsw alloc u,nsw alloc v,usw u,usw v,nsw u,nsw v,usw PoI,nsw PoI
0.3,"[[array([0.06866006, 0.42415544, 0.5071845 ]), array([0.28329417, 0.43218099, 0.28452484])]]","[array([[0.        , 0.00000001, 1.        ],
       [1.        , 0.99999999, 0.        ]])]","[array([[0.        , 0.24323461, 1.        ],
       [1.        , 0.75676539, 0.        ]])]","[array([[0.        , 0.22987347, 1.        ],
       [1.        , 0.77012653, 0.        ]])]","[array([[0.        , 0.24323461, 1.        ],
       [1.        , 0.75676539, 0.        ]])]",1.2226596655024604,1.2207075739698463,0.37256446840820945,0.3725317451152639,0.9984034056347055,0.9999121674348459
0.3,"[[array([0.39359726, 0.29167464, 0.3147281 ]), array([0.84220775, 0.04476604, 0.11302621])]]","[array([[0., 1., 1.],
       [1., 0., 0.]])]","[array([[ 0.19081086,  1.        ,  1.        ],
       [ 0.80918914, -0.        , -0.        ]])]","[array([[0., 1., 1.],
       [1., 0., 0.]])]","[array([[0.19081086, 1.        , 1.        ],
       [0.80918914, 0.        , 0.        ]])]",1.4486104913114515,1.3630107398624536,0.510717086545001,0.4644495690374017,0.9409090628830784,0.909406756252079
0.3,"[[array([0.06851516, 0.51383986, 0.41764499]), array([0.13273443, 0.14140802, 0.72585754])]]","[array([[0., 1., 0.],
       [1., 0., 1.]])]","[array([[ 0.        ,  1.        ,  0.30148785],
       [ 1.        , -0.        ,  0.69851215]])]","[array([[0.00000003, 1.        , 0.00000002],
       [0.99999997, 0.        , 0.99999998]])]","[array([[ 0.00000001,  1.        ,  0.30148785],
       [ 0.99999999, -0.        ,  0.69851215]])]",1.3724318361575136,1.2795094951728663,0.4411787791673899,0.4092861369160774,0.9322936567510646,0.9277103891726126
0.3,"[[array([0.43819098, 0.43789521, 0.12391381]), array([0.3541659 , 0.35158656, 0.29424754])]]","[array([[1., 1., 0.],
       [0., 0., 1.]])]","[array([[ 0.26568613,  1.        , -0.        ],
       [ 0.73431387,  0.        ,  1.        ]])]","[array([[0.4157468 , 0.99999984, 0.        ],
       [0.5842532 , 0.00000016, 1.        ]])]","[array([[0.26568626, 0.99999987, 0.        ],
       [0.73431374, 0.00000013, 1.        ]])]",1.1703337232712974,1.108632945977667,0.31076139695966015,0.30726675146270654,0.9472793306159157,0.98875457012633
0.3,"[[array([0.41431131, 0.38143697, 0.20425172]), array([0.20741981, 0.30367003, 0.48891016])]]","[array([[1.        , 0.99999999, 0.        ],
       [0.        , 0.00000001, 1.        ]])]","[array([[ 1.       ,  0.5521311, -0.       ],
       [-0.       ,  0.4478689,  1.       ]])]","[array([[0.99999999, 0.76191035, 0.        ],
       [0.        , 0.23808965, 1.        ]])]","[array([[1.        , 0.55213111, 0.        ],
       [0.        , 0.44786889, 1.        ]])]",1.2846584387710491,1.2498290457174694,0.39561553441467534,0.3905181606506331,0.9728882074780135,0.9871153346604957
0.3,"[[array([0.20579776, 0.30431724, 0.489885  ]), array([0.4555601 , 0.31183165, 0.23260825])]]","[array([[0.        , 0.00000001, 1.        ],
       [1.        , 0.99999999, 0.        ]])]","[array([[-0.        ,  0.45038911,  1.        ],
       [ 1.        ,  0.54961089, -0.        ]])]","[array([[0.        , 0.42556645, 1.        ],
       [1.        , 0.57443355, 0.        ]])]","[array([[0.        , 0.45038911, 1.        ],
       [1.        , 0.54961089, 0.        ]])]",1.2572767459121044,1.2538923389018994,0.39311996977259217,0.39306149921080324,0.9973081447491899,0.9998512653482784
0.3,"[[array([0.37751406, 0.42448514, 0.1980008 ]), array([0.29362985, 0.44502587, 0.26134428])]]","[array([[1., 0., 0.],
       [0., 1., 1.]])]","[array([[ 1.        ,  0.37820808,  0.        ],
       [-0.        ,  0.62179192,  1.        ]])]","[array([[1.        , 0.34895526, 0.00000001],
       [0.        , 0.65104474, 0.99999999]])]","[array([[1.        , 0.37820807, 0.00000001],
       [0.        , 0.62179192, 0.99999999]])]",1.0838842067924221,1.0761155390136001,0.2896678147695488,0.2895061624900647,0.9928325666799666,0.9994419391066534
0.3,"[[array([0.17418053, 0.41482745, 0.41099202]), array([0.47397112, 0.51572456, 0.01030432])]]","[array([[0.        , 0.00000001, 1.        ],
       [1.        , 0.99999999, 0.        ]])]","[array([[ 0.        ,  0.62189288,  1.        ],
       [ 1.        ,  0.37810712, -0.        ]])]","[array([[0.        , 0.46414255, 1.        ],
       [1.        , 0.53585745, 0.        ]])]","[array([[0.        , 0.62189288, 1.        ],
       [1.        , 0.37810712, 0.        ]])]",1.400687696100638,1.3379405051227855,0.45284504648221385,0.44752119832822074,0.9552025828794428,0.9882435544004516
0.3,"[[array([0.19274271, 0.35306997, 0.45418731]), array([0.75447781, 0.16068204, 0.08484015])]]","[array([[0., 1., 1.],
       [1., 0., 0.]])]","[array([[-0.        ,  0.89726664,  1.        ],
       [ 1.        ,  0.10273336,  0.        ]])]","[array([[0., 1., 1.],
       [1., 0., 0.]])]","[array([[-0.        ,  0.89726664,  1.        ],
       [ 1.        ,  0.10273336,  0.        ]])]",1.5617350962232552,1.5419704383942503,0.6090577084412686,0.5944182080534648,0.9873444235985976,0.9759636891793555
0.3,"[[array([0.3276919 , 0.44781403, 0.22449407]), array([0.30945181, 0.13618245, 0.55436574])]]","[array([[1., 1., 0.],
       [0., 0., 1.]])]","[array([[0.65291944, 1.        , 0.        ],
       [0.34708056, 0.        , 1.        ]])]","[array([[0.7124371, 1.       , 0.       ],
       [0.2875629, 0.       , 1.       ]])]","[array([[0.65291944, 1.        , 0.        ],
       [0.34708056, 0.        , 1.        ]])]",1.3298716739945116,1.3235408914110551,0.43829933361925033,0.4379401224393471,0.995239553780072,0.9991804432442617
0.3,"[[array([0.35473626, 0.30163526, 0.34362848]), array([0.00908752, 0.46207557, 0.52883692])]]","[array([[1., 0., 0.],
       [0., 1., 1.]])]","[array([[ 1.        ,  0.83300669,  0.        ],
       [-0.        ,  0.16699331,  1.        ]])]","[array([[1.        , 0.48421857, 0.00000027],
       [0.        , 0.51578143, 0.99999973]])]","[array([[1.        , 0.83300661, 0.00000007],
       [0.        , 0.16699339, 0.99999993]])]",1.3456487380843671,1.2120008927713983,0.3841923183270426,0.367236540615535,0.9006814768739525,0.9558664322458575
0.3,"[[array([0.48321881, 0.24419405, 0.27258714]), array([0.49222845, 0.32721968, 0.18055187])]]","[array([[0., 0., 1.],
       [1., 1., 0.]])]","[array([[ 0.5606259, -0.       ,  1.       ],
       [ 0.4393741,  1.       , -0.       ]])]","[array([[0.55033246, 0.00000001, 0.99999999],
       [0.44966753, 0.99999999, 0.00000001]])]","[array([[0.56062589, 0.        , 1.        ],
       [0.4393741 , 1.        , 0.        ]])]",1.0920352671197424,1.086984228829622,0.2954088778483233,0.29538367832536183,0.9953746564399495,0.9999146961217109
0.3,"[[array([0.52757692, 0.15955951, 0.31286358]), array([0.25012146, 0.2505043 , 0.49937424])]]","[array([[1., 0., 0.],
       [0., 1., 1.]])]","[array([[ 1.        ,  0.54211472,  0.        ],
       [-0.        ,  0.45788528,  1.        ]])]","[array([[1.        , 0.00000003, 0.00000001],
       [0.        , 0.99999997, 0.99999999]])]","[array([[1.        , 0.5421147 , 0.00000001],
       [0.        , 0.4578853 , 0.99999999]])]",1.2774554506869966,1.2281529435673435,0.3956186035567613,0.3770899130110648,0.9614056935659565,0.9531652698353501
0.3,"[[array([0.66070031, 0.22137904, 0.11792065]), array([0.45078157, 0.46110373, 0.0881147 ])]]","[array([[0.99999999, 0.        , 0.9999999 ],
       [0.        , 0.99999999, 0.0000001 ]])]","[array([[ 0.89969978, -0.        ,  0.        ],
       [ 0.10030022,  1.        ,  1.        ]])]","[array([[1.        , 0.        , 0.31503611],
       [0.        , 1.        , 0.68496389]])]","[array([[0.89969977, 0.        , 0.00000004],
       [0.10030023, 1.        , 0.99999996]])]",1.2397246827337631,1.1888638445212238,0.36390002239792935,0.35334930947987014,0.9589740860040117,0.9710065615040775
0.3,"[[array([0.48835308, 0.29265704, 0.21898988]), array([0.92822   , 0.07127808, 0.00050191])]]","[array([[0.        , 1.        , 0.99999999],
       [1.        , 0.        , 0.        ]])]","[array([[ 0.29407101,  1.        ,  1.        ],
       [ 0.70592899, -0.        , -0.        ]])]","[array([[0.00000001, 1.        , 1.        ],
       [0.99999999, 0.        , 0.        ]])]","[array([[0.29407101, 1.        , 1.        ],
       [0.70592899, 0.        , 0.        ]])]",1.439866919493042,1.3105148103138307,0.4749209040523391,0.42936226683272555,0.9101638440136158,0.9040711056706977
0.3,"[[array([0.32689637, 0.34055633, 0.33254731]), array([0.18826674, 0.28830776, 0.52342549])]]","[array([[1.        , 0.99999997, 0.        ],
       [0.        , 0.00000003, 1.        ]])]","[array([[1.        , 0.77097246, 0.        ],
       [0.        , 0.22902754, 1.        ]])]","[array([[0.99999999, 0.92781022, 0.        ],
       [0.        , 0.07218978, 1.        ]])]","[array([[1.        , 0.77097246, 0.        ],
       [0.        , 0.22902754, 1.        ]])]",1.1908781819849454,1.1789118256595055,0.34987343256950487,0.34745827244495664,0.9899516537405241,0.993097046246664
0.3,"[[array([0.39443563, 0.29643572, 0.30912866]), array([0.26911947, 0.47287725, 0.25800328])]]","[array([[1.        , 0.        , 0.99999997],
       [0.        , 1.        , 0.00000003]])]","[array([[ 1.        , -0.        ,  0.59323921],
       [ 0.        ,  1.        ,  0.40676079]])]","[array([[1.        , 0.        , 0.77843869],
       [0.        , 1.        , 0.22156131]])]","[array([[1.        , 0.        , 0.59323921],
       [0.        , 1.        , 0.40676079]])]",1.1764415290032848,1.1556457356678973,0.33661477396870904,0.3338792660820697,0.9823231390403174,0.991873476453848
0.3,"[[array([0.33277606, 0.0513219 , 0.61590204]), array([0.39278998, 0.16183292, 0.4453771 ])]]","[array([[0.00000002, 0.        , 1.        ],
       [0.99999998, 1.        , 0.        ]])]","[array([[-0.        ,  0.        ,  0.94225917],
       [ 1.        ,  1.        ,  0.05774083]])]","[array([[0., 0., 1.],
       [1., 1., 0.]])]","[array([[0.        , 0.        , 0.94225917],
       [1.        , 1.        , 0.05774083]])]",1.170524937078655,1.1606786880283426,0.34159337424979264,0.33679375387158683,0.9915881766048605,0.9859493165265669
0.3,"[[array([0.39641405, 0.33767652, 0.26590943]), array([0.42567054, 0.06427981, 0.51004965])]]","[array([[0., 1., 0.],
       [1., 0., 1.]])]","[array([[0.72747218, 1.        , 0.        ],
       [0.27252782, 0.        , 1.        ]])]","[array([[0.67319927, 1.        , 0.        ],
       [0.32680073, 0.        , 1.        ]])]","[array([[0.72747218, 1.        , 0.        ],
       [0.27252782, 0.        , 1.        ]])]",1.2733967127372643,1.2521134277776822,0.39244404526419385,0.39194700881719424,0.9832862102228676,0.9987334845489502
0.3,"[[array([0.3087052 , 0.40939398, 0.28190082]), array([0.37801898, 0.15757123, 0.46440979])]]","[array([[0.00000002, 1.        , 0.        ],
       [0.99999998, 0.        , 1.        ]])]","[array([[ 0.63058038,  1.        , -0.        ],
       [ 0.36941962, -0.        ,  1.        ]])]","[array([[0.45118537, 1.        , 0.        ],
       [0.54881463, 0.        , 1.        ]])]","[array([[0.63058037, 1.        , 0.        ],
       [0.36941963, 0.        , 1.        ]])]",1.2518227443700485,1.2081148373624502,0.36864095375951866,0.3648853647712452,0.9650845878906016,0.9898123392152371
0.3,"[[array([0.46896039, 0.02151098, 0.50952863]), array([0.88374355, 0.00234551, 0.11391094])]]","[array([[0.        , 0.99999999, 1.        ],
       [1.        , 0.00000001, 0.        ]])]","[array([[ 0.26073994,  1.        ,  1.        ],
       [ 0.73926006,  0.        , -0.        ]])]","[array([[0.        , 0.99999999, 1.        ],
       [1.        , 0.00000001, 0.        ]])]","[array([[ 0.26073994,  0.99999998,  1.        ],
       [ 0.73926006,  0.00000001, -0.        ]])]",1.4147831653452678,1.3066326304224178,0.4693028344870519,0.4268222071543621,0.923556812399265,0.9094814175177076
0.3,"[[array([0.26837439, 0.27091518, 0.46071043]), array([0.2655126 , 0.15282366, 0.58166374])]]","[array([[0.99999999, 1.        , 0.        ],
       [0.00000001, 0.        , 1.        ]])]","[array([[ 1.        ,  1.        ,  0.04065159],
       [ 0.        , -0.        ,  0.95934841]])]","[array([[0.99999996, 0.99999999, 0.00000001],
       [0.00000004, 0.        , 0.99999999]])]","[array([[1.        , 1.        , 0.04065159],
       [0.        , 0.        , 0.95934841]])]",1.1209533077190086,1.1160363639302904,0.3136851844738419,0.3113842908028982,0.9956136051743997,0.9926649590582255
0.3,"[[array([0.16775818, 0.26675438, 0.56548744]), array([0.16592198, 0.49738748, 0.33669053])]]","[array([[0.99999999, 0.        , 1.        ],
       [0.00000001, 1.        , 0.        ]])]","[array([[ 0.29316105,  0.        ,  1.        ],
       [ 0.70683895,  1.        , -0.        ]])]","[array([[0.31343508, 0.        , 1.        ],
       [0.68656492, 1.        , 0.        ]])]","[array([[0.29316105, 0.        , 1.        ],
       [0.70683895, 1.        , 0.        ]])]",1.2306331042193825,1.2293352094531365,0.3778277041355061,0.37781626373067273,0.9989453438544794,0.9999697205771092
0.3,"[[array([0.32238769, 0.18296055, 0.49465177]), array([0.48373738, 0.42171362, 0.094549  ])]]","[array([[0., 0., 1.],
       [1., 1., 0.]])]","[array([[ 0.50959739, -0.        ,  1.        ],
       [ 0.49040261,  1.        , -0.        ]])]","[array([[ 0.1687219,  0.       ,  1.       ],
       [ 0.8312781,  1.       , -0.       ]])]","[array([[ 0.50959739,  0.        ,  1.        ],
       [ 0.49040261,  1.        , -0.        ]])]",1.4001027652264952,1.3178793828343438,0.45232240747538155,0.434201516734047,0.941273323334341,0.9599381095389999
0.3,"[[array([0.53620909, 0.12017959, 0.34361132]), array([0.23643911, 0.68189793, 0.08166297])]]","[array([[1., 0., 1.],
       [0., 1., 0.]])]","[array([[ 0.74383881, -0.        ,  1.        ],
       [ 0.25616119,  1.        ,  0.        ]])]","[array([[ 1., -0.,  1.],
       [ 0.,  1.,  0.]])]","[array([[ 0.74383881, -0.        ,  1.        ],
       [ 0.25616119,  1.        ,  0.        ]])]",1.561718335187361,1.4849289010326001,0.5999477120635279,0.5512534602259868,0.9508301641694255,0.918835840426732
0.3,"[[array([0.14370185, 0.31772382, 0.53857432]), array([0.42168831, 0.18028997, 0.39802172])]]","[array([[0., 1., 1.],
       [1., 0., 0.]])]","[array([[-0.        ,  1.        ,  0.53596874],
       [ 1.        , -0.        ,  0.46403126]])]","[array([[0.        , 1.        , 0.73476301],
       [1.        , 0.        , 0.26523699]])]","[array([[0.        , 1.        , 0.53596874],
       [1.        , 0.        , 0.46403126]])]",1.2779864521217301,1.2127656520748082,0.37617160929751553,0.3677001316461843,0.9489659691316434,0.9774797527459572
0.3,"[[array([0.23699583, 0.36377205, 0.39923212]), array([0.23685048, 0.34618471, 0.4169648 ])]]","[array([[0.99999954, 0.99999999, 0.00000001],
       [0.00000046, 0.00000001, 0.99999999]])]","[array([[0.61210404, 1.        , 0.        ],
       [0.38789596, 0.        , 1.        ]])]","[array([[0.6127631 , 0.99999988, 0.00000006],
       [0.3872369 , 0.00000012, 0.99999993]])]","[array([[0.61210404, 0.99999999, 0.00000001],
       [0.38789596, 0.00000001, 0.99999999]])]",1.0177326790092482,1.0176763009933696,0.25891628374016845,0.25891626288210184,0.9999446042983178,0.9999999194408853
0.3,"[[array([0.19292049, 0.40649359, 0.40058592]), array([0.26833224, 0.38389376, 0.347774  ])]]","[array([[0.        , 0.99999994, 1.        ],
       [0.99999999, 0.00000006, 0.        ]])]","[array([[-0.        ,  0.31837564,  1.        ],
       [ 1.        ,  0.68162436,  0.        ]])]","[array([[0.00000001, 0.35675425, 0.99999997],
       [0.99999999, 0.64324575, 0.00000002]])]","[array([[0.        , 0.31837565, 0.99999999],
       [1.        , 0.68162435, 0.00000001]])]",1.0754117418717835,1.0600071511936155,0.2811336372437262,0.28090378937138594,0.9856756346630958,0.9991824248617358
0.3,"[[array([0.88755575, 0.1023862 , 0.01005805]), array([0.31215084, 0.09082387, 0.59702528])]]","[array([[1.        , 0.99999999, 0.        ],
       [0.        , 0.        , 1.        ]])]","[array([[ 0.83353714, -0.        , -0.        ],
       [ 0.16646286,  1.        ,  1.        ]])]","[array([[1.        , 0.00000002, 0.        ],
       [0.        , 0.99999997, 1.        ]])]","[array([[ 0.83353714,  0.        , -0.        ],
       [ 0.16646286,  1.        ,  1.        ]])]",1.5869672338171448,1.479621358230856,0.6105044731149782,0.5473198412328424,0.9323578500558648,0.896504227790914
0.3,"[[array([0.47039   , 0.12236378, 0.40724622]), array([0.10781888, 0.39645257, 0.49572855])]]","[array([[1.        , 0.        , 0.00000001],
       [0.        , 1.        , 0.99999999]])]","[array([[ 1.        , -0.        ,  0.46711285],
       [-0.        ,  1.        ,  0.53288715]])]","[array([[1.        , 0.        , 0.32234331],
       [0.        , 1.        , 0.67765669]])]","[array([[1.        , 0.        , 0.46711285],
       [0.        , 1.        , 0.53288715]])]",1.3625711252498887,1.321239891168298,0.4406498330802424,0.4364187121245739,0.9696667327556859,0.990397997144145
0.3,"[[array([0.31682556, 0.32217915, 0.36099529]), array([0.22449709, 0.46588989, 0.30961302])]]","[array([[0.99999999, 0.        , 0.99999997],
       [0.00000001, 1.        , 0.00000003]])]","[array([[1.        , 0.        , 0.68397207],
       [0.        , 1.        , 0.31602793]])]","[array([[0.99999998, 0.        , 0.81355248],
       [0.00000001, 0.99999999, 0.18644752]])]","[array([[0.99999999, 0.        , 0.68397207],
       [0.00000001, 1.        , 0.31602793]])]",1.143710732268246,1.1274725042270861,0.31967527202395757,0.3177985611181999,0.9858021547030903,0.9941293210016662
0.3,"[[array([0.16497901, 0.36468595, 0.47033505]), array([0.4319232 , 0.40969312, 0.15838369])]]","[array([[0., 0., 1.],
       [1., 1., 0.]])]","[array([[-0.        ,  0.47945675,  1.        ],
       [ 1.        ,  0.52054325, -0.        ]])]","[array([[0.        , 0.38228072, 1.        ],
       [1.        , 0.61771928, 0.        ]])]","[array([[0.        , 0.47945675, 1.        ],
       [1.        , 0.52054325, 0.        ]])]",1.3119513599632815,1.290372367617495,0.41767610890964396,0.4162652111598264,0.9835519875169835,0.9966220290801387
0.3,"[[array([0.08161171, 0.09052499, 0.8278633 ]), array([0.5310531 , 0.08597026, 0.38297664])]]","[array([[0.        , 0.99999999, 1.        ],
       [1.        , 0.00000001, 0.        ]])]","[array([[-0.        , -0.        ,  0.82587299],
       [ 1.        ,  1.        ,  0.17412701]])]","[array([[0.        , 0.00000002, 1.        ],
       [1.        , 0.99999997, 0.        ]])]","[array([[-0.        ,  0.        ,  0.82587299],
       [ 1.        ,  1.        ,  0.17412701]])]",1.4494413837373932,1.367419870770132,0.5108109899077077,0.46745927565405987,0.9434116385198218,0.9151315944445899
0.3,"[[array([0.57915167, 0.20148895, 0.21935938]), array([0.42601922, 0.10692251, 0.46705827])]]","[array([[1., 1., 0.],
       [0., 0., 1.]])]","[array([[ 0.68803082,  1.        , -0.        ],
       [ 0.31196918,  0.        ,  1.        ]])]","[array([[0.87421393, 0.99999998, 0.        ],
       [0.12578607, 0.00000001, 1.        ]])]","[array([[0.68803082, 1.        , 0.        ],
       [0.31196918, 0.        , 1.        ]])]",1.2476988879020336,1.1999262844707768,0.36850844819890105,0.3599557717376919,0.9617114322257793,0.9767910979978595
0.3,"[[array([0.65069463, 0.16068447, 0.1886209 ]), array([0.34548168, 0.17022569, 0.48429263])]]","[array([[1.        , 0.        , 0.        ],
       [0.        , 0.99999999, 1.        ]])]","[array([[ 1.        ,  0.01155509,  0.        ],
       [-0.        ,  0.98844491,  1.        ]])]","[array([[1.        , 0.00000002, 0.        ],
       [0.        , 0.99999998, 1.        ]])]","[array([[1.        , 0.01155509, 0.        ],
       [0.        , 0.98844491, 1.        ]])]",1.3052129507725225,1.3051027018237171,0.425891556318721,0.4258232646956161,0.9999155318304648,0.9998396502065099
0.3,"[[array([0.52616819, 0.20036732, 0.27346449]), array([0.20207756, 0.30390244, 0.49402   ])]]","[array([[1., 0., 0.],
       [0., 1., 1.]])]","[array([[ 1.       ,  0.5389065,  0.       ],
       [-0.       ,  0.4610935,  1.       ]])]","[array([[1.        , 0.00001765, 0.00000001],
       [0.        , 0.99998235, 0.99999998]])]","[array([[ 1.        ,  0.53890649,  0.        ],
       [-0.        ,  0.46109351,  1.        ]])]",1.3240906349880333,1.2682948844445237,0.41984140716647145,0.4021429783129605,0.9578610790914521,0.9578449658575641
0.3,"[[array([0.40076104, 0.32896655, 0.2702724 ]), array([0.10412755, 0.18492238, 0.71095007])]]","[array([[1., 1., 0.],
       [0., 0., 1.]])]","[array([[ 1.        ,  0.96345995, -0.        ],
       [ 0.        ,  0.03654005,  1.        ]])]","[array([[1., 1., 0.],
       [0., 0., 1.]])]","[array([[ 1.        ,  0.96345995, -0.        ],
       [ 0.        ,  0.03654005,  1.        ]])]",1.4406776635290348,1.435414284483496,0.5187998832008436,0.5151035419095024,0.9963465949540401,0.9928752079346358
0.3,"[[array([0.74344483, 0.17704405, 0.07951112]), array([0.19574373, 0.24898022, 0.55527605])]]","[array([[1., 0., 0.],
       [0., 1., 1.]])]","[array([[1.        , 0.14274173, 0.        ],
       [0.        , 0.85725827, 1.        ]])]","[array([[1., 0., 0.],
       [0., 1., 1.]])]","[array([[ 1.        ,  0.14274173,  0.        ],
       [-0.        ,  0.85725827,  1.        ]])]",1.5477010982011707,1.5374328041224103,0.5979201640146329,0.5909249061949751,0.9933654540332789,0.9883006825314448
0.3,"[[array([0.32420931, 0.31605832, 0.35973237]), array([0.60597395, 0.36092195, 0.0331041 ])]]","[array([[0.        , 0.00000005, 1.        ],
       [1.        , 0.99999995, 0.        ]])]","[array([[0.        , 0.89687035, 1.        ],
       [1.        , 0.10312965, 0.        ]])]","[array([[0.        , 0.77038883, 1.        ],
       [1.        , 0.22961117, 0.        ]])]","[array([[0.        , 0.89687034, 1.        ],
       [1.        , 0.10312965, 0.        ]])]",1.3266282638992313,1.2863914126762253,0.4155255965215553,0.41370071604663383,0.9696698371970897,0.9956082597794266
0.3,"[[array([0.19820887, 0.44022767, 0.36156346]), array([0.14802052, 0.35514917, 0.49683031])]]","[array([[0.99999999, 0.99999999, 0.        ],
       [0.00000001, 0.00000001, 1.        ]])]","[array([[1.        , 0.82196335, 0.        ],
       [0.        , 0.17803665, 1.        ]])]","[array([[0.99999991, 0.97434637, 0.        ],
       [0.00000009, 0.02565363, 0.99999999]])]","[array([[0.99999998, 0.82196335, 0.        ],
       [0.00000002, 0.17803665, 1.        ]])]",1.1352668491969755,1.1201197608603353,0.3172975161914223,0.3136670692203459,0.986657684625113,0.9885582244240253
0.3,"[[array([0.24749281, 0.34347083, 0.40903636]), array([0.34043451, 0.38850353, 0.27106196])]]","[array([[0.00000001, 0.00000003, 1.        ],
       [0.99999999, 0.99999996, 0.        ]])]","[array([[ 0.        ,  0.43703946,  1.        ],
       [ 1.        ,  0.56296054, -0.        ]])]","[array([[0.00000001, 0.34269005, 1.        ],
       [0.99999999, 0.65730995, 0.        ]])]","[array([[0.        , 0.43703946, 1.        ],
       [1.        , 0.56296054, 0.        ]])]",1.1379743990811095,1.1182933333228884,0.31383284691976904,0.31264499439744675,0.9827051770460625,0.9962150153051826
0.3,"[[array([0.51015938, 0.26216074, 0.22767988]), array([0.33959359, 0.35397467, 0.30643174])]]","[array([[1.        , 0.00000001, 0.00000001],
       [0.        , 0.99999999, 0.99999999]])]","[array([[1.        , 0.        , 0.28130267],
       [0.        , 1.        , 0.71869733]])]","[array([[1.        , 0.00000006, 0.00000007],
       [0.        , 0.99999994, 0.99999992]])]","[array([[ 1.        ,  0.0000002 ,  0.28130244],
       [-0.        ,  0.9999998 ,  0.71869756]])]",1.1705657924229578,1.1484126852195091,0.33691252493992346,0.3297129235943154,0.9810748722140651,0.9786306509474771
0.3,"[[array([0.32877847, 0.32576656, 0.34545497]), array([0.33138394, 0.43815255, 0.23046352])]]","[array([[0.00000001, 0.        , 1.        ],
       [0.99999999, 1.        , 0.        ]])]","[array([[ 0.64238968, -0.        ,  1.        ],
       [ 0.35761032,  1.        , -0.        ]])]","[array([[0.63573374, 0.        , 1.        ],
       [0.36426626, 1.        , 0.        ]])]","[array([[0.64238968, 0.        , 1.        ],
       [0.35761032, 1.        , 0.        ]])]",1.114991446659448,1.113317723154502,0.3098739148594464,0.30986908759819115,0.998498891170905,0.999984421853458
0.3,"[[array([0.03243759, 0.48718056, 0.48038185]), array([0.27240149, 0.44080987, 0.28678864])]]","[array([[0.        , 0.99999995, 1.        ],
       [1.        , 0.00000005, 0.        ]])]","[array([[-0.        ,  0.25089645,  1.        ],
       [ 1.        ,  0.74910355,  0.        ]])]","[array([[0.        , 0.31595604, 1.        ],
       [1.        , 0.68404396, 0.        ]])]","[array([[0.        , 0.25089645, 1.        ],
       [1.        , 0.74910355, 0.        ]])]",1.2399638984876844,1.2052274546412347,0.36405230336596217,0.3631433041892419,0.9719859232282361,0.9975031082942868
0.3,"[[array([0.09949798, 0.52685683, 0.37364519]), array([0.61447433, 0.14035909, 0.24516658])]]","[array([[0., 1., 1.],
       [1., 0., 0.]])]","[array([[-0.        ,  1.        ,  0.53777917],
       [ 1.        , -0.        ,  0.46222083]])]","[array([[-0.        ,  1.        ,  0.99999995],
       [ 1.        ,  0.        ,  0.00000004]])]","[array([[-0.        ,  1.        ,  0.53777917],
       [ 1.        ,  0.        ,  0.46222083]])]",1.514976343946306,1.4555908588164579,0.5533353708298024,0.5296861863251278,0.9608010479060306,0.9572606673070447
0.3,"[[array([0.58338698, 0.34192918, 0.07468385]), array([0.65846416, 0.16825506, 0.17328078])]]","[array([[0., 1., 0.],
       [1., 0., 1.]])]","[array([[0.3944239, 1.       , 0.       ],
       [0.6055761, 0.       , 1.       ]])]","[array([[0.33852431, 0.99999999, 0.00000001],
       [0.66147569, 0.        , 0.99999998]])]","[array([[0.39442389, 1.        , 0.        ],
       [0.6055761 , 0.        , 1.        ]])]",1.173674114938618,1.144061882708038,0.3284197404335876,0.32721939732529093,0.9747696299563284,0.9963450945222965
0.3,"[[array([0.12986709, 0.71645902, 0.1536739 ]), array([0.45924877, 0.2814623 , 0.25928893])]]","[array([[0.        , 1.        , 0.        ],
       [1.        , 0.        , 0.99999999]])]","[array([[ 0.        ,  1.        ,  0.00503359],
       [ 1.        , -0.        ,  0.99496641]])]","[array([[0.        , 1.        , 0.00000001],
       [1.        , 0.        , 0.99999999]])]","[array([[ 0.        ,  1.        ,  0.00503359],
       [ 1.        , -0.        ,  0.99496641]])]",1.4349967123396388,1.4344650940836545,0.5148028111677087,0.5144225262281363,0.999629533467629,0.9992612997999958
0.3,"[[array([0.32050763, 0.26488837, 0.414604  ]), array([0.28826422, 0.39626108, 0.31547469])]]","[array([[1., 0., 1.],
       [0., 1., 0.]])]","[array([[ 0.44338665, -0.        ,  1.        ],
       [ 0.55661335,  1.        ,  0.        ]])]","[array([[0.54052998, 0.        , 0.99999999],
       [0.45947002, 1.        , 0.00000001]])]","[array([[0.44338665, 0.        , 0.99999999],
       [0.55661335, 1.        , 0.        ]])]",1.131372713863708,1.1134256022374243,0.3108010187460278,0.30992914221432705,0.9841368707178794,0.9971947436491089
0.3,"[[array([0.43196589, 0.14098037, 0.42705374]), array([0.38687453, 0.21604392, 0.39708156])]]","[array([[1.        , 0.00000001, 0.99999998],
       [0.        , 0.99999999, 0.00000002]])]","[array([[1.        , 0.        , 0.21981777],
       [0.        , 1.        , 0.78018223]])]","[array([[0.99999998, 0.        , 0.26628829],
       [0.00000002, 0.99999999, 0.73371171]])]","[array([[0.99999999, 0.        , 0.21981777],
       [0.00000001, 1.        , 0.78018223]])]",1.0750635506971258,1.0516797843394121,0.2768737939276183,0.276507591839258,0.9782489450576661,0.9986773681858239
